"","Cowid","Time","Status","Herd","Timeassess","LogSCC"
"822",822,41,1,174,11,3.78
"823",823,326,0,174,7,6.16
"824",824,336,0,174,14,3.56
"825",825,324,0,174,7,6.3
"826",826,169,1,174,8,4.04
"827",827,160,1,174,13,4.09
"828",828,322,0,175,7,7.25
"829",829,318,0,175,10,4.48
"830",830,333,0,175,6,3.76
"831",831,311,0,175,12,6.39
"832",832,322,0,176,10,4.82
"833",833,197,1,176,6,5.85
"834",834,312,0,176,7,4.23
"835",835,338,0,176,6,4.91
"836",836,314,0,177,8,4.86
"837",837,328,0,177,14,3.66
"838",838,333,0,177,6,4.22
"839",839,110,1,178,5,5.48
"840",840,336,0,178,6,5.92
"841",841,333,0,178,11,4.48
"842",842,335,0,178,10,5.48
"843",843,310,0,178,7,5.38
"844",844,327,0,178,14,6.02
"845",845,335,0,178,10,5.08
"846",846,315,0,178,6,4.7
"847",847,324,0,178,10,4.09
"848",848,275,1,178,6,5.3
"849",849,108,1,179,11,5.85
"850",850,333,0,179,8,3.71
"851",851,317,0,179,12,4.17
"852",852,332,0,180,9,3.56
"853",853,322,0,180,6,3.76
"854",854,319,0,180,14,5.14
"855",855,217,1,180,11,3.66
"856",856,1,1,181,10,3.18
"857",857,333,0,181,9,3
"858",858,17,1,182,10,5.28
"859",859,333,0,182,6,4.3
"860",860,329,0,182,8,3.4
"861",861,323,0,182,8,4.08
"862",862,310,0,182,6,3.47
"863",863,88,1,182,6,5.91
"864",864,315,0,183,12,4.08
"865",865,337,0,183,10,4.57
"866",866,145,1,183,9,7.63
"867",867,322,1,184,9,3.43
"868",868,311,0,184,9,5.11
"869",869,112,1,184,9,4.42
"870",870,256,1,184,12,3.99
"871",871,317,0,185,11,6.93
"872",872,312,0,185,10,5.51
"873",873,324,0,185,12,5.96
"874",874,315,0,185,14,3.22
"875",875,323,0,185,13,3.33
"876",876,314,0,186,8,4.91
"877",877,311,0,186,11,8.07
"878",878,322,0,186,12,2.94
"879",879,322,0,186,9,3.64
"880",880,305,1,187,6,4.08
"881",881,337,0,187,8,4.17
"882",882,321,0,187,11,5.39
"883",883,315,0,188,13,4.77
"884",884,322,0,188,11,6.13
"885",885,314,0,188,9,4.06
"886",886,169,1,188,13,3.91
"887",887,320,0,188,6,5.64
"888",888,316,0,189,5,6.95
"889",889,320,0,190,10,3.58
"890",890,323,0,190,6,4.6
"891",891,329,0,190,9,5.38
"892",892,154,1,191,13,2.71
"893",893,324,0,191,9,6.1
"894",894,328,0,191,8,6.36
"895",895,322,0,191,6,4.54
"896",896,311,0,191,8,6.36
"897",897,300,1,191,10,4.83
"898",898,313,0,191,6,5.18
"899",899,336,0,191,7,3.95
"900",900,334,0,192,10,5.51
"901",901,326,0,192,9,4.03
"902",902,314,0,192,9,4.63
"903",903,324,0,192,6,6.75
"904",904,314,0,193,6,6.52
"905",905,312,0,193,8,4.62
"906",906,327,0,193,12,4.06
"907",907,338,0,194,6,4.2
"908",908,324,0,194,12,4.88
"909",909,311,0,194,9,3.47
"910",910,311,0,194,9,5.86
"911",911,328,0,195,11,4.32
"912",912,315,0,195,6,5.68
"913",913,174,1,195,6,6.71
"914",914,317,0,195,13,3.58
"915",915,46,1,196,11,3.76
"916",916,324,0,196,10,5.29
"917",917,216,1,196,6,4.19
"918",918,182,1,196,12,3.18
"919",919,330,0,196,10,3.69
"920",920,321,0,196,7,4.84
"921",921,322,0,196,12,5.6
"922",922,323,0,196,10,4.23
"923",923,315,0,196,14,3.33
"924",924,325,1,196,10,5.02
"925",925,336,0,197,6,6.48
"926",926,325,0,197,11,3.87
"927",927,327,0,198,8,3.78
"928",928,315,0,198,10,3.4
"929",929,323,0,198,7,3.53
"930",930,108,1,198,6,3.93
"931",931,310,0,198,8,6.06
"932",932,338,0,199,12,4.68
"933",933,316,0,199,7,2.77
"934",934,328,0,199,10,4.61
"935",935,311,0,199,8,4.41
"936",936,229,1,200,10,4.6
"937",937,336,0,200,11,4.49
"938",938,330,0,200,6,4.14
"939",939,339,0,200,13,5.15
"940",940,106,1,201,13,3.78
"941",941,327,0,202,10,5.8
"942",942,322,0,202,12,2.64
"943",943,328,0,202,6,4.62
"944",944,199,1,202,7,7.33
"945",945,310,0,202,12,3.09
"946",946,314,0,202,6,3.09
"947",947,303,1,202,6,5.08
"948",948,321,0,202,6,6
"949",949,326,0,202,12,5.74
"950",950,312,0,202,6,4.97
"951",951,319,0,203,7,5.85
"952",952,313,0,203,5,6.78
"953",953,327,0,203,6,4.39
"954",954,316,0,203,7,6.95
"955",955,333,0,203,7,3.3
"956",956,327,0,204,10,3.74
"957",957,313,0,204,6,6.17
"958",958,327,0,205,6,4.3
"959",959,76,1,205,14,3.95
"960",960,338,0,205,7,5.3
"961",961,325,0,205,7,4.92
"962",962,335,0,205,13,3.33
"963",963,321,0,205,14,3.37
"964",964,327,1,206,7,4.37
"965",965,325,0,206,9,4.25
"966",966,143,1,206,14,4.34
"967",967,329,0,206,7,4.16
"968",968,26,1,206,11,3.85
"969",969,301,1,206,6,5.41
"970",970,331,0,207,11,6.52
"971",971,337,0,207,6,4.28
"972",972,148,1,207,13,4.96
"973",973,324,0,208,11,7.98
"974",974,319,0,208,10,4.3
"975",975,328,0,208,10,7.12
"976",976,313,0,208,9,5.71
"977",977,329,0,208,13,3.87
"978",978,311,0,208,13,4.36
"979",979,319,0,208,10,5.19
"980",980,317,0,209,9,5.45
"981",981,339,0,210,8,6.29
"982",982,325,0,210,7,5.61
"983",983,313,0,210,13,3.56
"984",984,312,0,211,9,3.83
"985",985,324,0,212,12,5.14
"986",986,312,0,212,13,3.87
"987",987,312,0,212,12,2.94
"988",988,316,0,212,13,2.71
"989",989,325,0,212,13,4.87
"990",990,325,0,212,14,5.09
"991",991,320,0,212,7,3.93
"992",992,328,0,212,6,7.31
"993",993,336,0,212,6,3.53
"994",994,305,1,213,9,5.8
"995",995,330,0,213,12,3.43
"996",996,337,0,213,11,4.88
"997",997,312,0,213,5,4.06
"998",998,312,0,213,7,5.73
"999",999,311,0,214,11,4.14
"1000",1000,316,0,214,14,4.63
"1001",1001,339,0,214,11,4.62
"1002",1002,330,0,215,6,5.14
"1003",1003,328,0,216,11,4.25
"1004",1004,275,1,216,8,7.14
"1005",1005,322,0,216,6,4.34
"1006",1006,319,0,216,6,3.76
"1007",1007,336,0,216,5,7.96
"1008",1008,327,0,216,10,4.34
"1009",1009,316,0,217,8,4.73
"1010",1010,333,0,217,11,4.64
"1011",1011,289,1,217,9,5.73
"1012",1012,337,0,217,7,3.47
"1013",1013,324,0,217,11,3.76
"1014",1014,75,1,217,12,3.91
"1015",1015,314,0,217,14,4.23
"1016",1016,333,0,217,14,3.4
"1017",1017,314,0,217,7,3.69
"1018",1018,317,0,218,8,3.04
"1019",1019,338,0,218,7,3.58
"1020",1020,314,0,218,11,4.34
"1021",1021,301,1,218,7,3.26
"1022",1022,328,0,218,10,2.89
"1023",1023,319,0,219,10,6.55
"1024",1024,314,0,219,6,5.71
"1025",1025,324,0,219,13,4.98
"1026",1026,311,0,219,10,5.23
"1027",1027,312,0,219,8,5.34
"1028",1028,333,0,219,13,4.88
"1029",1029,314,0,219,11,3.58
"1030",1030,315,0,220,13,4.73
"1031",1031,321,0,221,12,4.08
"1032",1032,335,0,221,12,3.37
"1033",1033,337,0,221,10,4.26
"1034",1034,313,0,221,8,4.04
"1035",1035,338,0,221,8,3.87
"1036",1036,315,0,221,10,3.56
"1037",1037,323,0,222,8,6.84
"1038",1038,315,0,222,13,6.86
"1039",1039,331,0,223,11,4.34
"1040",1040,189,1,223,11,5.38
"1041",1041,320,1,223,6,3.69
"1042",1042,316,0,223,9,4.13
"1043",1043,310,0,223,11,5.26
"1044",1044,102,1,224,6,4.23
"1045",1045,324,1,224,12,4.16
"1046",1046,329,0,224,14,3.26
"1047",1047,319,0,224,11,3.53
"1048",1048,334,0,224,10,4.39
"1049",1049,272,1,224,8,3.56
"1050",1050,321,0,225,13,3.33
"1051",1051,328,0,225,14,3.22
"1052",1052,325,0,225,5,3.56
"1053",1053,321,0,225,9,4.42
"1054",1054,321,0,226,14,3.95
"1055",1055,336,0,226,9,5.23
"1056",1056,8,1,226,14,3.99
"1057",1057,304,1,226,12,4.43
"1058",1058,311,0,226,14,3.53
"1059",1059,337,0,227,11,5.38
"1060",1060,326,0,227,11,4.94
"1061",1061,312,0,227,10,5.02
"1062",1062,310,0,227,12,5.27
"1063",1063,332,0,227,8,8.67
"1064",1064,324,0,227,5,6.77
"1065",1065,318,0,227,8,3.56
"1066",1066,320,0,227,8,5.07
"1067",1067,335,0,227,12,6.96
"1068",1068,313,0,228,6,4.14
"1069",1069,310,0,228,13,2.89
"1070",1070,315,0,228,6,4.8
"1071",1071,324,0,229,6,4.33
"1072",1072,329,0,229,6,2.89
"1073",1073,316,0,229,10,7.64
"1074",1074,176,1,229,12,4.84
"1075",1075,326,0,230,11,4.56
"1076",1076,329,0,230,7,4.06
"1077",1077,313,0,231,14,4.62
"1078",1078,322,0,231,14,5.57
"1079",1079,210,1,231,6,4.86
"1080",1080,265,1,232,7,4.55
"1081",1081,25,1,232,7,5.16
"1082",1082,336,0,232,11,7.04
"1083",1083,332,0,233,5,6.11
"1084",1084,311,0,234,11,3.93
"1085",1085,333,0,234,13,5.56
"1086",1086,319,0,234,13,5.03
"1087",1087,326,0,235,14,4.73
"1088",1088,335,0,235,9,4.06
"1089",1089,328,0,235,7,3.87
"1090",1090,320,0,235,14,2.77
"1091",1091,337,0,235,9,5.52
"1092",1092,300,1,236,11,3.22
"1093",1093,335,0,237,13,3.64
"1094",1094,332,0,237,7,4.03
"1095",1095,310,0,237,12,3.89
"1096",1096,314,0,237,12,3.85
"1097",1097,328,0,238,7,4.22
"1098",1098,321,1,239,5,5.43
"1099",1099,108,1,239,8,4.7
"1100",1100,319,0,240,12,4.06
"1101",1101,333,0,240,11,4.76
"1102",1102,328,0,240,6,6.54
"1103",1103,313,0,240,7,4.19
"1104",1104,332,0,240,12,4.74
"1105",1105,319,0,240,7,3.71
"1106",1106,331,0,240,13,5.17
"1107",1107,320,0,240,11,3.4
"1108",1108,309,1,240,14,4.55
"1109",1109,331,0,240,12,4.32
"1110",1110,330,0,241,9,4.44
"1111",1111,85,1,241,11,5.28
"1112",1112,3,1,241,8,4.51
"1113",1113,333,0,241,6,4.61
"1114",1114,46,1,241,9,4.28
"1115",1115,330,0,241,6,6.02
"1116",1116,338,0,241,11,4.73
"1117",1117,327,0,242,7,5.11
"1118",1118,338,0,242,13,3.78
"1119",1119,336,0,242,10,6.17
"1120",1120,307,1,243,13,4.37
"1121",1121,324,0,243,6,3.3
"1122",1122,321,0,243,7,4.99
"1123",1123,319,0,243,7,6.01
"1124",1124,269,1,244,5,5.02
"1125",1125,298,1,244,11,5.03
"1126",1126,329,0,244,10,4.41
"1127",1127,337,0,244,10,3.87
"1128",1128,313,1,244,6,4.91
"1129",1129,194,1,244,12,3.56
"1130",1130,41,1,244,11,3.87
"1131",1131,263,1,244,6,3.83
"1132",1132,154,1,244,6,5.59
"1133",1133,338,0,244,11,3.26
"1134",1134,336,0,245,13,3.37
"1135",1135,329,0,245,11,4.57
"1136",1136,313,0,245,7,6.41
"1137",1137,312,0,246,6,4.19
"1138",1138,327,0,246,6,6.98
"1139",1139,320,0,247,6,3.61
"1140",1140,319,0,247,6,3.37
"1141",1141,337,0,247,11,3.3
"1142",1142,314,0,247,13,3.89
"1143",1143,320,0,247,13,3.3
"1144",1144,307,1,247,13,4.9
"1145",1145,70,1,247,7,5.78
"1146",1146,85,1,247,9,3.97
"1147",1147,14,1,247,14,4.88
"1148",1148,333,0,248,8,4.14
"1149",1149,317,0,248,14,4.23
"1150",1150,332,0,248,13,5.05
"1151",1151,323,0,248,14,4.13
"1152",1152,337,0,248,11,3.53
"1153",1153,338,0,248,8,4.8
"1154",1154,315,0,248,5,4.38
"1155",1155,339,0,248,13,5.16
"1156",1156,318,0,248,14,6.68
"1157",1157,335,0,248,8,5.34
"1158",1158,317,1,248,12,4.26
"1159",1159,29,1,248,7,6.15
"1160",1160,323,0,248,7,6.61
"1161",1161,325,0,248,14,4.06
"1162",1162,313,0,248,7,3.85
"1163",1163,324,0,248,14,3.09
"1164",1164,312,0,248,13,5.68
"1165",1165,289,1,249,6,4.82
"1166",1166,332,0,249,14,3.64
"1167",1167,329,0,249,7,5.82
"1168",1168,310,0,249,6,4.62
"1169",1169,22,1,249,9,3.97
"1170",1170,310,0,250,7,3.09
"1171",1171,330,0,250,12,3.81
"1172",1172,312,1,250,13,6.83
"1173",1173,321,0,251,13,5.4
"1174",1174,250,1,251,6,3.87
"1175",1175,323,0,251,8,5.24
"1176",1176,324,0,251,5,4.23
"1177",1177,113,1,251,6,3.14
"1178",1178,324,0,251,10,5.57
"1179",1179,318,0,251,13,3.47
"1180",1180,323,0,252,10,3.66
"1181",1181,330,0,252,11,5.88
"1182",1182,316,0,252,8,3.58
"1183",1183,310,0,253,9,4.22
"1184",1184,20,1,253,10,3.64
"1185",1185,317,0,253,5,4.84
"1186",1186,313,0,253,14,3.66
"1187",1187,29,1,253,5,5.69
"1188",1188,330,0,253,13,4.65
"1189",1189,320,1,253,9,4.74
"1190",1190,328,0,253,13,4.49
"1191",1191,312,0,253,11,5.75
"1192",1192,338,0,253,10,5.21
"1193",1193,315,0,254,7,6.03
"1194",1194,313,0,254,14,6.59
"1195",1195,332,0,255,7,3.74
"1196",1196,332,0,255,14,3.74
"1197",1197,325,0,255,6,7.52
"1198",1198,329,0,255,13,3.71
"1199",1199,328,0,255,9,3.22
"1200",1200,328,0,255,6,4.6
"1201",1201,323,0,255,8,3.37
"1202",1202,325,0,256,10,3.99
"1203",1203,221,1,256,11,4.74
"1204",1204,259,1,256,6,7.55
"1205",1205,96,1,256,12,3.61
"1206",1206,329,0,256,13,5.42
"1207",1207,314,0,256,9,3.76
"1208",1208,52,1,256,8,4.3
"1209",1209,332,0,256,6,4.04
"1210",1210,312,0,257,7,4.63
"1211",1211,311,0,258,10,5.29
"1212",1212,311,0,258,5,7.58
"1213",1213,339,0,259,14,4.25
"1214",1214,316,0,259,11,3.22
"1215",1215,308,1,259,8,5.04
"1216",1216,333,0,260,11,6.87
"1217",1217,318,0,260,11,5.83
"1218",1218,317,0,260,6,4.77
"1219",1219,337,0,260,5,4.95
"1220",1220,179,1,260,7,3.76
"1221",1221,312,0,261,8,4.2
"1222",1222,330,0,261,7,5.56
"1223",1223,311,0,261,12,3.99
"1224",1224,326,0,261,12,3.89
"1225",1225,301,1,261,13,3.89
"1226",1226,332,0,261,10,6.12
"1227",1227,329,0,262,7,6.64
"1228",1228,338,0,262,11,6.36
"1229",1229,328,0,262,9,4.25
"1230",1230,336,0,262,8,5.73
"1231",1231,312,0,262,13,4.3
"1232",1232,336,0,262,11,3.53
"1233",1233,314,0,262,9,3.76
"1234",1234,255,1,262,10,6.78
"1235",1235,332,0,263,13,4.67
"1236",1236,326,0,263,13,3.22
"1237",1237,326,0,263,11,4.94
"1238",1238,335,0,263,7,8.63
"1239",1239,338,0,263,12,4.75
"1240",1240,337,0,263,8,6.21
"1241",1241,319,0,263,11,3.56
"1242",1242,323,0,263,10,7.74
"1243",1243,310,0,263,9,4.37
"1244",1244,244,1,263,10,4.2
"1245",1245,332,0,264,11,5.06
"1246",1246,337,0,264,10,6.1
"1247",1247,322,0,265,10,4.34
"1248",1248,319,0,265,13,5.14
"1249",1249,317,0,265,5,6.16
"1250",1250,329,0,265,8,3.22
"1251",1251,328,0,265,9,8.13
"1252",1252,313,0,265,6,5.71
"1253",1253,306,1,265,8,4.62
"1254",1254,327,0,266,9,4.92
"1255",1255,313,0,266,11,3.85
"1256",1256,329,0,266,9,3.83
"1257",1257,339,0,267,8,3.64
"1258",1258,336,0,267,8,4.39
"1259",1259,326,0,267,9,5.6
"1260",1260,333,0,267,11,4.25
"1261",1261,312,0,267,8,3.53
"1262",1262,310,0,267,8,3.87
"1263",1263,325,0,267,14,6.16
"1264",1264,313,0,268,13,4.92
"1265",1265,323,0,268,8,3.87
"1266",1266,338,0,269,12,3.74
"1267",1267,329,0,269,8,6.3
"1268",1268,312,0,269,13,5.43
"1269",1269,310,0,269,9,5.29
"1270",1270,332,0,269,12,5.3
"1271",1271,324,0,269,13,3.26
"1272",1272,313,0,269,13,6.45
"1273",1273,339,0,270,9,3.04
"1274",1274,335,0,270,7,3.4
"1275",1275,242,1,270,6,5.96
"1276",1276,339,0,270,5,4.32
"1277",1277,325,0,270,11,4.57
"1278",1278,318,0,271,10,3.53
"1279",1279,328,0,271,13,3.26
"1280",1280,324,0,271,10,3.37
"1281",1281,78,1,271,13,3.58
"1282",1282,312,0,271,6,5.42
"1283",1283,240,1,271,12,6.27
"1284",1284,319,0,271,12,2.4
"1285",1285,313,0,271,7,4.34
"1286",1286,322,0,271,11,4.76
"1287",1287,307,1,271,6,4.08
"1288",1288,316,0,271,13,3.37
"1289",1289,339,0,271,11,4.55
"1290",1290,302,1,271,12,4.17
"1291",1291,310,0,271,12,4.19
"1292",1292,79,1,272,9,4.41
"1293",1293,322,0,272,7,7.06
"1294",1294,315,0,273,10,3.5
"1295",1295,336,0,273,5,3.5
"1296",1296,316,0,273,12,4.84
"1297",1297,333,0,273,7,4.76
"1298",1298,322,0,273,14,3.47
"1299",1299,330,0,274,10,3.61
"1300",1300,317,0,274,8,3.3
"1301",1301,339,0,274,14,4.16
"1302",1302,323,0,274,5,7.1
"1303",1303,333,0,274,8,4.92
"1304",1304,338,0,274,6,2.94
"1305",1305,314,0,274,13,5.12
"1306",1306,339,0,274,6,4.26
"1307",1307,323,0,274,13,5.59
"1308",1308,315,0,275,11,3.53
"1309",1309,81,1,275,6,4.01
"1310",1310,337,0,275,7,4.32
"1311",1311,331,1,275,6,3.95
"1312",1312,43,1,275,14,4.91
"1313",1313,304,1,275,7,5.35
"1314",1314,107,1,275,5,3.56
"1315",1315,310,0,275,9,4.14
"1316",1316,317,0,275,13,3.87
"1317",1317,271,1,275,12,2.89
"1318",1318,315,0,276,7,6.4
"1319",1319,325,0,276,9,5.42
"1320",1320,313,0,276,8,2.56
"1321",1321,272,1,277,7,3.81
"1322",1322,333,0,277,8,8
"1323",1323,311,0,277,5,5.43
"1324",1324,317,1,277,14,5.58
"1325",1325,331,0,278,12,7.39
"1326",1326,10,1,278,13,6.05
"1327",1327,276,1,278,13,6.14
"1328",1328,269,1,278,9,5.66
"1329",1329,300,1,279,5,7.91
"1330",1330,324,0,279,11,5.47
"1331",1331,325,1,279,14,4.17
"1332",1332,335,0,279,10,4.38
"1333",1333,330,0,280,13,7.2
"1334",1334,333,1,280,10,3.71
"1335",1335,318,0,281,14,4.39
"1336",1336,320,0,282,8,4.71
"1337",1337,293,1,282,14,4.08
"1338",1338,317,0,282,9,3.85
"1339",1339,318,0,282,13,4.04
"1340",1340,331,0,282,8,4.96
"1341",1341,311,0,282,14,4.69
"1342",1342,315,0,282,9,5.27
"1343",1343,339,0,282,11,4.5
"1344",1344,310,0,282,8,5.33
"1345",1345,316,0,282,10,4.5
"1346",1346,338,0,282,7,4.45
"1347",1347,182,1,282,10,6.98
"1348",1348,328,0,282,7,5.96
"1349",1349,320,0,282,8,4.62
"1350",1350,335,0,283,12,4.04
"1351",1351,338,0,283,6,5.42
"1352",1352,320,0,283,11,4.8
"1353",1353,313,0,283,8,4.19
"1354",1354,320,1,283,10,4.52
"1355",1355,338,0,284,12,6.57
"1356",1356,325,0,284,7,5.72
"1357",1357,320,0,284,8,6.96
"1358",1358,114,1,284,7,4.08
"1359",1359,320,0,284,7,4.91
"1360",1360,337,0,284,7,6.29
"1361",1361,321,0,285,6,3.3
"1362",1362,334,0,285,13,3.76
"1363",1363,326,0,285,6,6.75
"1364",1364,313,0,285,10,3.3
"1365",1365,289,1,285,10,4.36
"1366",1366,19,1,285,13,4.14
"1367",1367,319,1,285,13,3.95
"1368",1368,330,0,285,9,4.78
"1369",1369,320,0,286,10,5.12
"1370",1370,338,0,286,10,2.64
"1371",1371,316,0,286,5,5.3
"1372",1372,339,0,286,6,4.25
"1373",1373,336,0,286,14,7.14
"1374",1374,330,0,286,6,4.39
"1375",1375,312,0,287,5,6.36
"1376",1376,322,0,287,6,4.2
"1377",1377,324,0,287,7,3.66
"1378",1378,314,0,287,7,5.58
"1379",1379,18,1,287,8,4.5
"1380",1380,337,0,287,6,4.88
"1381",1381,328,0,288,8,6.95
"1382",1382,316,0,288,6,4.23
"1383",1383,312,0,288,10,4.61
"1384",1384,327,0,289,9,3.61
"1385",1385,323,0,289,12,4.95
"1386",1386,331,0,289,7,5.04
"1387",1387,339,0,289,10,4.14
"1388",1388,326,0,289,9,3.04
"1389",1389,74,1,289,9,5.31
"1390",1390,316,0,290,9,6.32
"1391",1391,322,0,290,11,4.19
"1392",1392,328,0,290,12,3.58
"1393",1393,334,0,291,13,4.45
"1394",1394,331,0,292,10,7.91
"1395",1395,335,0,292,14,3.22
"1396",1396,320,0,292,13,4.17
"1397",1397,199,1,292,7,5.91
"1398",1398,333,0,292,8,5
"1399",1399,316,0,292,6,4.5
"1400",1400,313,0,292,9,4.25
"1401",1401,317,1,293,11,4.29
"1402",1402,328,0,293,14,4.62
"1403",1403,334,0,293,7,3.43
"1404",1404,328,0,293,6,5.88
"1405",1405,338,0,294,11,4.96
"1406",1406,23,1,294,5,4.29
"1407",1407,330,0,294,14,4.04
"1408",1408,337,0,294,11,6.32
"1409",1409,91,1,294,8,4.23
"1410",1410,336,0,294,14,4.26
"1411",1411,333,0,294,11,6.5
"1412",1412,147,1,294,8,8.26
"1413",1413,333,0,295,8,7.99
"1414",1414,330,0,295,12,4.43
"1415",1415,330,0,295,14,5.49
"1416",1416,324,0,295,12,5.41
"1417",1417,313,0,295,13,6.53
"1418",1418,325,0,295,8,4.08
"1419",1419,335,0,296,9,3.71
"1420",1420,326,0,296,14,5.22
"1421",1421,334,1,296,6,4.39
"1422",1422,326,0,296,14,3.56
"1423",1423,319,0,296,5,3.56
"1424",1424,315,0,296,10,5.57
"1425",1425,324,0,296,11,3.43
"1426",1426,323,0,296,6,6.15
"1427",1427,318,0,297,7,6.79
"1428",1428,337,0,297,11,3.89
"1429",1429,318,0,297,10,6.72
"1430",1430,316,0,297,12,4.13
"1431",1431,314,0,297,6,4.87
"1432",1432,326,0,297,14,4.22
"1433",1433,236,1,298,7,4.17
"1434",1434,315,0,298,11,3.71
"1435",1435,338,0,298,10,3.22
"1436",1436,312,0,298,11,3.14
"1437",1437,320,0,298,7,3.61
"1438",1438,315,0,298,13,5.65
"1439",1439,316,0,298,9,4.62
"1440",1440,322,0,299,10,4.88
"1441",1441,330,0,299,9,3.56
"1442",1442,310,0,299,12,4.17
"1443",1443,324,0,299,10,5.22
"1444",1444,261,1,300,13,3.47
"1445",1445,320,0,301,14,4.39
"1446",1446,143,1,301,9,5.08
"1447",1447,329,0,301,5,5.04
"1448",1448,313,0,301,7,4.2
"1449",1449,157,1,301,11,4.26
"1450",1450,69,1,301,6,6.08
"1451",1451,329,0,302,13,3.5
"1452",1452,331,0,302,14,3.64
"1453",1453,316,0,302,14,3.5
"1454",1454,319,0,302,5,4.7
"1455",1455,327,0,302,5,5.05
"1456",1456,325,0,302,12,4.09
"1457",1457,327,0,302,5,5.95
"1458",1458,335,0,302,9,3.89
"1459",1459,336,0,302,13,3.4
"1460",1460,315,0,303,10,5.87
"1461",1461,324,0,303,10,5.51
"1462",1462,322,0,303,8,5.77
"1463",1463,320,0,303,9,5.34
"1464",1464,318,0,304,14,3.33
"1465",1465,321,0,304,9,2.94
"1466",1466,323,0,304,9,4.77
"1467",1467,313,0,305,10,5.1
"1468",1468,339,0,305,6,6.57
"1469",1469,319,0,306,8,5.19
"1470",1470,322,0,306,8,2.3
"1471",1471,313,0,306,13,5.47
"1472",1472,311,0,306,9,3.87
"1473",1473,165,1,306,9,3.5
"1474",1474,327,0,307,8,6.67
"1475",1475,329,0,307,9,7.06
"1476",1476,223,1,307,11,3.61
"1477",1477,322,0,307,9,3.14
"1478",1478,314,0,307,7,3.93
"1479",1479,319,0,308,14,4.11
"1480",1480,312,0,308,10,3.78
"1481",1481,315,0,308,10,5.02
"1482",1482,326,0,308,10,2.71
"1483",1483,321,0,308,13,5.45
"1484",1484,325,0,308,14,3.66
"1485",1485,316,0,308,7,6.03
"1486",1486,307,1,308,10,5.56
"1487",1487,328,0,308,12,3.69
"1488",1488,314,0,308,10,5.23
"1489",1489,324,0,309,10,3.09
"1490",1490,336,0,310,6,4.22
"1491",1491,316,0,310,14,2.08
"1492",1492,336,0,310,8,3.4
"1493",1493,336,0,311,12,4.64
"1494",1494,336,0,311,7,4.49
"1495",1495,192,1,311,9,4.16
"1496",1496,292,1,311,6,4.85
"1497",1497,316,0,311,7,4.7
"1498",1498,310,0,311,8,4.52
"1499",1499,102,1,311,10,3.37
"1500",1500,336,0,311,14,5.32
"1501",1501,337,0,312,13,5.35
"1502",1502,313,0,312,14,4.44
"1503",1503,318,0,312,7,3.43
"1504",1504,320,0,312,6,5.3
"1505",1505,329,0,312,12,5.64
"1506",1506,172,1,313,6,4.55
"1507",1507,332,0,313,6,4.6
"1508",1508,321,0,313,7,5.23
"1509",1509,337,0,313,6,5.51
"1510",1510,325,0,314,12,4.83
"1511",1511,317,0,314,14,4.72
"1512",1512,338,0,314,13,4.37
"1513",1513,303,1,314,6,6.7
"1514",1514,338,0,314,10,5.32
"1515",1515,325,0,314,9,5.89
"1516",1516,110,1,314,11,5.86
"1517",1517,283,1,314,7,3.37
"1518",1518,318,0,314,9,6.39
"1519",1519,338,0,315,14,5.3
"1520",1520,316,0,315,6,4.56
"1521",1521,311,0,315,6,7.62
"1522",1522,311,0,316,8,4.7
"1523",1523,319,0,316,9,4.09
"1524",1524,338,0,316,14,4.6
"1525",1525,319,0,316,12,2.56
"1526",1526,314,0,316,11,3.76
"1527",1527,310,0,316,7,4.98
"1528",1528,338,0,316,12,3.33
"1529",1529,265,1,316,10,5.49
"1530",1530,116,1,316,9,5.42
"1531",1531,329,0,317,6,4.03
"1532",1532,317,0,317,10,4.26
"1533",1533,320,0,317,13,3.47
"1534",1534,330,0,317,8,5.23
"1535",1535,149,1,317,13,3.91
"1536",1536,324,0,317,6,5.42
"1537",1537,325,0,318,11,6.07
"1538",1538,333,0,318,7,5.47
"1539",1539,317,0,318,6,6.69
"1540",1540,328,0,318,7,4.16
"1541",1541,324,0,318,12,4.69
"1542",1542,311,0,318,14,4.67
"1543",1543,318,0,318,11,5.27
"1544",1544,325,0,319,9,5.56
"1545",1545,317,0,319,9,5.81
"1546",1546,333,0,319,11,5.16
"1547",1547,332,0,319,10,3.53
"1548",1548,314,0,319,6,4.85
"1549",1549,323,0,319,11,2.77
"1550",1550,310,0,319,6,4.14
"1551",1551,314,0,319,10,4.69
"1552",1552,314,0,319,12,3.47
"1553",1553,326,0,319,13,3
"1554",1554,315,0,319,5,3.5
"1555",1555,311,0,320,12,5.08
"1556",1556,171,1,320,14,3.76
"1557",1557,321,0,320,13,2.94
"1558",1558,329,0,320,13,4.43
"1559",1559,327,0,320,14,4.09
"1560",1560,326,0,320,9,6.84
"1561",1561,312,0,321,14,5.46
"1562",1562,328,0,321,9,5.29
"1563",1563,316,0,321,10,4.79
"1564",1564,304,1,321,8,3.99
"1565",1565,329,0,321,11,8.21
"1566",1566,316,0,321,10,5.57
"1567",1567,323,0,321,8,5.72
"1568",1568,333,0,321,14,5.02
"1569",1569,332,0,322,10,2.2
"1570",1570,103,1,322,8,3.95
"1571",1571,326,0,322,7,5.55
"1572",1572,334,0,322,8,5.37
"1573",1573,326,0,322,11,5
"1574",1574,323,0,322,8,5.61
"1575",1575,331,0,322,6,4.79
