"Package","Item","Title","Rows","Cols","n_character","n_binary","n_factor","n_logical","n_numeric","CSV","Doc"
"boot","calcium","Calcium Uptake Data",27,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/calcium.csv","https://jemus42.github.io/Rdatasets/doc/boot/calcium.html"
"boot","cane","Sugar-cane Disease Data",180,5,0,0,2,0,3,"https://jemus42.github.io/Rdatasets/csv/boot/cane.csv","https://jemus42.github.io/Rdatasets/doc/boot/cane.html"
"boot","capability","Simulated Manufacturing Process Data",75,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/capability.csv","https://jemus42.github.io/Rdatasets/doc/boot/capability.html"
"boot","catsM","Weight Data for Domestic Cats",97,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/catsM.csv","https://jemus42.github.io/Rdatasets/doc/boot/catsM.html"
"boot","cav","Position of Muscle Caveolae",138,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/cav.csv","https://jemus42.github.io/Rdatasets/doc/boot/cav.html"
"boot","cd4","CD4 Counts for HIV-Positive Patients",20,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/cd4.csv","https://jemus42.github.io/Rdatasets/doc/boot/cd4.html"
"boot","channing","Channing House Data",462,5,0,2,1,0,4,"https://jemus42.github.io/Rdatasets/csv/boot/channing.csv","https://jemus42.github.io/Rdatasets/doc/boot/channing.html"
"boot","city","Population of U.S. Cities",10,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/city.csv","https://jemus42.github.io/Rdatasets/doc/boot/city.html"
"boot","claridge","Genetic Links to Left-handedness",37,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/claridge.csv","https://jemus42.github.io/Rdatasets/doc/boot/claridge.html"
"boot","cloth","Number of Flaws in Cloth",32,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/cloth.csv","https://jemus42.github.io/Rdatasets/doc/boot/cloth.html"
"boot","co.transfer","Carbon Monoxide Transfer",7,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/co.transfer.csv","https://jemus42.github.io/Rdatasets/doc/boot/co.transfer.html"
"boot","coal","Dates of Coal Mining Disasters",191,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/coal.csv","https://jemus42.github.io/Rdatasets/doc/boot/coal.html"
"boot","darwin","Darwin's Plant Height Differences",15,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/darwin.csv","https://jemus42.github.io/Rdatasets/doc/boot/darwin.html"
"boot","dogs","Cardiac Data for Domestic Dogs",7,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/dogs.csv","https://jemus42.github.io/Rdatasets/doc/boot/dogs.html"
"boot","downs.bc","Incidence of Down's Syndrome in British Columbia",30,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/boot/downs.bc.csv","https://jemus42.github.io/Rdatasets/doc/boot/downs.bc.html"
"boot","ducks","Behavioral and Plumage Characteristics of Hybrid Ducks",11,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/ducks.csv","https://jemus42.github.io/Rdatasets/doc/boot/ducks.html"
"boot","fir","Counts of Balsam-fir Seedlings",50,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/boot/fir.csv","https://jemus42.github.io/Rdatasets/doc/boot/fir.html"
"boot","frets","Head Dimensions in Brothers",25,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/boot/frets.csv","https://jemus42.github.io/Rdatasets/doc/boot/frets.html"
"boot","grav","Acceleration Due to Gravity",26,2,0,1,1,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/grav.csv","https://jemus42.github.io/Rdatasets/doc/boot/grav.html"
"boot","gravity","Acceleration Due to Gravity",81,2,0,0,1,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/gravity.csv","https://jemus42.github.io/Rdatasets/doc/boot/gravity.html"
"boot","hirose","Failure Time of PET Film",44,3,0,1,0,0,3,"https://jemus42.github.io/Rdatasets/csv/boot/hirose.csv","https://jemus42.github.io/Rdatasets/doc/boot/hirose.html"
"boot","islay","Jura Quartzite Azimuths on Islay",18,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/islay.csv","https://jemus42.github.io/Rdatasets/doc/boot/islay.html"
"boot","manaus","Average Heights of the Rio Negro river at Manaus",1080,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/manaus.csv","https://jemus42.github.io/Rdatasets/doc/boot/manaus.html"
"boot","melanoma","Survival from Malignant Melanoma",205,7,0,2,0,0,7,"https://jemus42.github.io/Rdatasets/csv/boot/melanoma.csv","https://jemus42.github.io/Rdatasets/doc/boot/melanoma.html"
"boot","motor","Data from a Simulated Motorcycle Accident",94,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/boot/motor.csv","https://jemus42.github.io/Rdatasets/doc/boot/motor.html"
"boot","neuro","Neurophysiological Point Process Data",469,6,0,0,0,0,6,"https://jemus42.github.io/Rdatasets/csv/boot/neuro.csv","https://jemus42.github.io/Rdatasets/doc/boot/neuro.html"
"boot","nitrofen","Toxicity of Nitrofen in Aquatic Systems",50,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/boot/nitrofen.csv","https://jemus42.github.io/Rdatasets/doc/boot/nitrofen.html"
"boot","nodal","Nodal Involvement in Prostate Cancer",53,7,0,6,0,0,7,"https://jemus42.github.io/Rdatasets/csv/boot/nodal.csv","https://jemus42.github.io/Rdatasets/doc/boot/nodal.html"
"boot","nuclear","Nuclear Power Station Construction Data",32,11,0,5,0,0,11,"https://jemus42.github.io/Rdatasets/csv/boot/nuclear.csv","https://jemus42.github.io/Rdatasets/doc/boot/nuclear.html"
"boot","paulsen","Neurotransmission in Guinea Pig Brains",346,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/paulsen.csv","https://jemus42.github.io/Rdatasets/doc/boot/paulsen.html"
"boot","poisons","Animal Survival Times",48,3,0,0,2,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/poisons.csv","https://jemus42.github.io/Rdatasets/doc/boot/poisons.html"
"boot","polar","Pole Positions of New Caledonian Laterites",50,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/polar.csv","https://jemus42.github.io/Rdatasets/doc/boot/polar.html"
"boot","remission","Cancer Remission and Cell Activity",27,3,0,1,0,0,3,"https://jemus42.github.io/Rdatasets/csv/boot/remission.csv","https://jemus42.github.io/Rdatasets/doc/boot/remission.html"
"boot","salinity","Water Salinity and River Discharge",28,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/boot/salinity.csv","https://jemus42.github.io/Rdatasets/doc/boot/salinity.html"
"boot","survival","Survival of Rats after Radiation Doses",14,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/survival.csv","https://jemus42.github.io/Rdatasets/doc/boot/survival.html"
"boot","tau","Tau Particle Decay Modes",60,2,0,0,1,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/tau.csv","https://jemus42.github.io/Rdatasets/doc/boot/tau.html"
"boot","tuna","Tuna Sighting Data",64,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/boot/tuna.csv","https://jemus42.github.io/Rdatasets/doc/boot/tuna.html"
"boot","urine","Urine Analysis Data",79,7,0,1,0,0,7,"https://jemus42.github.io/Rdatasets/csv/boot/urine.csv","https://jemus42.github.io/Rdatasets/doc/boot/urine.html"
"boot","wool","Australian Relative Wool Prices",309,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/boot/wool.csv","https://jemus42.github.io/Rdatasets/doc/boot/wool.html"
"carData","Adler","Experimenter Expectations",108,3,0,1,2,0,1,"https://jemus42.github.io/Rdatasets/csv/carData/Adler.csv","https://jemus42.github.io/Rdatasets/doc/carData/Adler.html"
"carData","AMSsurvey","American Math Society Survey Data",24,5,0,2,3,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/AMSsurvey.csv","https://jemus42.github.io/Rdatasets/doc/carData/AMSsurvey.html"
"carData","Angell","Moral Integration of American Cities",43,4,0,0,1,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/Angell.csv","https://jemus42.github.io/Rdatasets/doc/carData/Angell.html"
"carData","Anscombe","U. S. State Public-School Expenditures",51,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/carData/Anscombe.csv","https://jemus42.github.io/Rdatasets/doc/carData/Anscombe.html"
"carData","Arrests","Arrests for Marijuana Possession",5226,8,0,5,5,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/Arrests.csv","https://jemus42.github.io/Rdatasets/doc/carData/Arrests.html"
"carData","Baumann","Methods of Teaching Reading Comprehension",66,6,0,0,1,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/Baumann.csv","https://jemus42.github.io/Rdatasets/doc/carData/Baumann.html"
"carData","BEPS","British Election Panel Study",1525,10,0,1,2,0,8,"https://jemus42.github.io/Rdatasets/csv/carData/BEPS.csv","https://jemus42.github.io/Rdatasets/doc/carData/BEPS.html"
"carData","Bfox","Canadian Women's Labour-Force Participation",30,6,0,0,0,0,6,"https://jemus42.github.io/Rdatasets/csv/carData/Bfox.csv","https://jemus42.github.io/Rdatasets/doc/carData/Bfox.html"
"carData","Blackmore","Exercise Histories of Eating-Disordered and Control Subjects",945,4,0,1,2,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/Blackmore.csv","https://jemus42.github.io/Rdatasets/doc/carData/Blackmore.html"
"carData","Burt","Fraudulent Data on IQs of Twins Raised Apart",27,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/Burt.csv","https://jemus42.github.io/Rdatasets/doc/carData/Burt.html"
"carData","CanPop","Canadian Population Data",16,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/CanPop.csv","https://jemus42.github.io/Rdatasets/doc/carData/CanPop.html"
"carData","CES11","2011 Canadian National Election Study, With Attitude Toward Abortion",2231,9,0,3,6,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/CES11.csv","https://jemus42.github.io/Rdatasets/doc/carData/CES11.html"
"carData","Chile","Voting Intentions in the 1988 Chilean Plebiscite",2700,8,0,1,4,0,4,"https://jemus42.github.io/Rdatasets/csv/carData/Chile.csv","https://jemus42.github.io/Rdatasets/doc/carData/Chile.html"
"carData","Chirot","The 1907 Romanian Peasant Rebellion",32,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/Chirot.csv","https://jemus42.github.io/Rdatasets/doc/carData/Chirot.html"
"carData","Cowles","Cowles and Davis's Data on Volunteering",1421,4,0,2,2,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/Cowles.csv","https://jemus42.github.io/Rdatasets/doc/carData/Cowles.html"
"carData","Davis","Self-Reports of Height and Weight",200,5,0,1,1,0,4,"https://jemus42.github.io/Rdatasets/csv/carData/Davis.csv","https://jemus42.github.io/Rdatasets/doc/carData/Davis.html"
"carData","DavisThin","Davis's Data on Drive for Thinness",191,7,0,0,0,0,7,"https://jemus42.github.io/Rdatasets/csv/carData/DavisThin.csv","https://jemus42.github.io/Rdatasets/doc/carData/DavisThin.html"
"carData","Depredations","Minnesota Wolf Depredation Data",434,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/Depredations.csv","https://jemus42.github.io/Rdatasets/doc/carData/Depredations.html"
"carData","Duncan","Duncan's Occupational Prestige Data",45,4,0,0,1,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/Duncan.csv","https://jemus42.github.io/Rdatasets/doc/carData/Duncan.html"
"carData","Ericksen","The 1980 U.S. Census Undercount",66,9,0,1,1,0,8,"https://jemus42.github.io/Rdatasets/csv/carData/Ericksen.csv","https://jemus42.github.io/Rdatasets/doc/carData/Ericksen.html"
"carData","Florida","Florida County Voting",67,11,0,0,0,0,11,"https://jemus42.github.io/Rdatasets/csv/carData/Florida.csv","https://jemus42.github.io/Rdatasets/doc/carData/Florida.html"
"carData","Freedman","Crowding and Crime in U. S. Metropolitan Areas",110,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/carData/Freedman.csv","https://jemus42.github.io/Rdatasets/doc/carData/Freedman.html"
"carData","Friendly","Format Effects on Recall",30,2,0,0,1,0,1,"https://jemus42.github.io/Rdatasets/csv/carData/Friendly.csv","https://jemus42.github.io/Rdatasets/doc/carData/Friendly.html"
"carData","Ginzberg","Data on Depression",82,6,0,0,0,0,6,"https://jemus42.github.io/Rdatasets/csv/carData/Ginzberg.csv","https://jemus42.github.io/Rdatasets/doc/carData/Ginzberg.html"
"carData","Greene","Refugee Appeals",384,7,0,3,6,0,1,"https://jemus42.github.io/Rdatasets/csv/carData/Greene.csv","https://jemus42.github.io/Rdatasets/doc/carData/Greene.html"
"carData","GSSvocab","Data from the General Social Survey (GSS) from the National Opinion Research Center of the University of Chicago.",28867,8,0,2,5,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/GSSvocab.csv","https://jemus42.github.io/Rdatasets/doc/carData/GSSvocab.html"
"carData","Guyer","Anonymity and Cooperation",20,3,0,2,2,0,1,"https://jemus42.github.io/Rdatasets/csv/carData/Guyer.csv","https://jemus42.github.io/Rdatasets/doc/carData/Guyer.html"
"carData","Hartnagel","Canadian Crime-Rates Time Series",38,8,0,0,0,0,8,"https://jemus42.github.io/Rdatasets/csv/carData/Hartnagel.csv","https://jemus42.github.io/Rdatasets/doc/carData/Hartnagel.html"
"carData","Highway1","Highway Accidents",39,12,0,0,1,0,11,"https://jemus42.github.io/Rdatasets/csv/carData/Highway1.csv","https://jemus42.github.io/Rdatasets/doc/carData/Highway1.html"
"carData","KosteckiDillon","Treatment of Migraine Headaches",4152,9,0,2,4,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/KosteckiDillon.csv","https://jemus42.github.io/Rdatasets/doc/carData/KosteckiDillon.html"
"carData","Leinhardt","Data on Infant-Mortality",105,4,0,1,2,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/Leinhardt.csv","https://jemus42.github.io/Rdatasets/doc/carData/Leinhardt.html"
"carData","LoBD","Cancer drug data use to provide an example of the use of the skew power distributions.",84,9,0,0,1,0,8,"https://jemus42.github.io/Rdatasets/csv/carData/LoBD.csv","https://jemus42.github.io/Rdatasets/doc/carData/LoBD.html"
"carData","Mandel","Contrived Collinear Data",8,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/Mandel.csv","https://jemus42.github.io/Rdatasets/doc/carData/Mandel.html"
"carData","Migration","Canadian Interprovincial Migration Data",90,8,0,0,2,0,6,"https://jemus42.github.io/Rdatasets/csv/carData/Migration.csv","https://jemus42.github.io/Rdatasets/doc/carData/Migration.html"
"carData","Moore","Status, Authoritarianism, and Conformity",45,4,0,1,2,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/Moore.csv","https://jemus42.github.io/Rdatasets/doc/carData/Moore.html"
"carData","MplsDemo","Minneapolis Demographic Data 2015, by Neighborhood",84,8,1,0,0,0,7,"https://jemus42.github.io/Rdatasets/csv/carData/MplsDemo.csv","https://jemus42.github.io/Rdatasets/doc/carData/MplsDemo.html"
"carData","MplsStops","Minneapolis Police Department 2017 Stop Data",51920,14,0,5,10,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/MplsStops.csv","https://jemus42.github.io/Rdatasets/doc/carData/MplsStops.html"
"carData","Mroz","U.S. Women's Labor-Force Participation",753,8,0,3,3,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/Mroz.csv","https://jemus42.github.io/Rdatasets/doc/carData/Mroz.html"
"carData","OBrienKaiser","O'Brien and Kaiser's Repeated-Measures Data",16,17,0,1,2,0,15,"https://jemus42.github.io/Rdatasets/csv/carData/OBrienKaiser.csv","https://jemus42.github.io/Rdatasets/doc/carData/OBrienKaiser.html"
"carData","OBrienKaiserLong","O'Brien and Kaiser's Repeated-Measures Data in ""Long"" Format",240,6,0,1,4,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/OBrienKaiserLong.csv","https://jemus42.github.io/Rdatasets/doc/carData/OBrienKaiserLong.html"
"carData","Ornstein","Interlocking Directorates Among Major Canadian Firms",248,4,0,0,2,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/Ornstein.csv","https://jemus42.github.io/Rdatasets/doc/carData/Ornstein.html"
"carData","Pottery","Chemical Composition of Pottery",26,6,0,0,1,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/Pottery.csv","https://jemus42.github.io/Rdatasets/doc/carData/Pottery.html"
"carData","Prestige","Prestige of Canadian Occupations",102,6,0,0,1,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/Prestige.csv","https://jemus42.github.io/Rdatasets/doc/carData/Prestige.html"
"carData","Quartet","Four Regression Datasets",11,6,0,1,0,0,6,"https://jemus42.github.io/Rdatasets/csv/carData/Quartet.csv","https://jemus42.github.io/Rdatasets/doc/carData/Quartet.html"
"carData","Robey","Fertility and Contraception",50,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/Robey.csv","https://jemus42.github.io/Rdatasets/doc/carData/Robey.html"
"carData","Rossi","Rossi et al.'s Criminal Recidivism Data",432,62,0,58,57,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/Rossi.csv","https://jemus42.github.io/Rdatasets/doc/carData/Rossi.html"
"carData","Sahlins","Agricultural Production in Mazulu Village",20,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/Sahlins.csv","https://jemus42.github.io/Rdatasets/doc/carData/Sahlins.html"
"carData","Salaries","Salaries for Professors",397,6,0,2,3,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/Salaries.csv","https://jemus42.github.io/Rdatasets/doc/carData/Salaries.html"
"carData","SLID","Survey of Labour and Income Dynamics",7425,5,0,1,2,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/SLID.csv","https://jemus42.github.io/Rdatasets/doc/carData/SLID.html"
"carData","Soils","Soil Compositions of Physical and Chemical Characteristics",48,14,0,0,5,0,9,"https://jemus42.github.io/Rdatasets/csv/carData/Soils.csv","https://jemus42.github.io/Rdatasets/doc/carData/Soils.html"
"carData","States","Education and Related Statistics for the U.S. States",51,7,0,0,1,0,6,"https://jemus42.github.io/Rdatasets/csv/carData/States.csv","https://jemus42.github.io/Rdatasets/doc/carData/States.html"
"carData","TitanicSurvival","Survival of Passengers on the Titanic",1309,4,0,2,3,0,1,"https://jemus42.github.io/Rdatasets/csv/carData/TitanicSurvival.csv","https://jemus42.github.io/Rdatasets/doc/carData/TitanicSurvival.html"
"carData","Transact","Transaction data",261,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/Transact.csv","https://jemus42.github.io/Rdatasets/doc/carData/Transact.html"
"carData","UN","National Statistics from the United Nations, Mostly From 2009-2011",213,7,0,0,2,0,5,"https://jemus42.github.io/Rdatasets/csv/carData/UN.csv","https://jemus42.github.io/Rdatasets/doc/carData/UN.html"
"carData","UN98","United Nations Social Indicators Data 1998]",207,13,0,0,1,0,12,"https://jemus42.github.io/Rdatasets/csv/carData/UN98.csv","https://jemus42.github.io/Rdatasets/doc/carData/UN98.html"
"carData","USPop","Population of the United States",22,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/carData/USPop.csv","https://jemus42.github.io/Rdatasets/doc/carData/USPop.html"
"carData","Vocab","Vocabulary and Education",30351,4,0,1,1,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/Vocab.csv","https://jemus42.github.io/Rdatasets/doc/carData/Vocab.html"
"carData","WeightLoss","Weight Loss Data",34,7,0,0,1,0,6,"https://jemus42.github.io/Rdatasets/csv/carData/WeightLoss.csv","https://jemus42.github.io/Rdatasets/doc/carData/WeightLoss.html"
"carData","Wells","Well Switching in Bangladesh",3020,5,0,2,2,0,3,"https://jemus42.github.io/Rdatasets/csv/carData/Wells.csv","https://jemus42.github.io/Rdatasets/doc/carData/Wells.html"
"carData","Womenlf","Canadian Women's Labour-Force Participation",263,4,0,1,3,0,1,"https://jemus42.github.io/Rdatasets/csv/carData/Womenlf.csv","https://jemus42.github.io/Rdatasets/doc/carData/Womenlf.html"
"carData","Wong","Post-Coma Recovery of IQ",331,7,0,1,1,0,6,"https://jemus42.github.io/Rdatasets/csv/carData/Wong.csv","https://jemus42.github.io/Rdatasets/doc/carData/Wong.html"
"carData","Wool","Wool data",27,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/carData/Wool.csv","https://jemus42.github.io/Rdatasets/doc/carData/Wool.html"
"carData","WVS","World Values Surveys",5381,6,0,3,5,0,1,"https://jemus42.github.io/Rdatasets/csv/carData/WVS.csv","https://jemus42.github.io/Rdatasets/doc/carData/WVS.html"
"causaldata","abortion","Data on abortion legalization and sexually transmitted infections",19584,21,0,8,0,0,21,"https://jemus42.github.io/Rdatasets/csv/causaldata/abortion.csv","https://jemus42.github.io/Rdatasets/doc/causaldata/abortion.html"
"causaldata","adult_services","Data from a survey of internet-mediated sex workers",1787,31,0,20,0,0,31,"https://jemus42.github.io/Rdatasets/csv/causaldata/adult_services.csv","https://jemus42.github.io/Rdatasets/doc/causaldata/adult_services.html"
