"","age","sex","year","deaths","id"
"164.1972",81,"women",1972,1422,164
"163.1972",81,"men",1972,1334,163
"166.1972",82,"women",1972,1334,166
"165.1972",82,"men",1972,1313,165
"168.1972",83,"women",1972,1397,168
"167.1972",83,"men",1972,1240,167
"170.1972",84,"women",1972,1377,170
"169.1972",84,"men",1972,1173,169
"172.1972",85,"women",1972,1334,172
"171.1972",85,"men",1972,1073,171
"174.1972",86,"women",1972,1210,174
"173.1972",86,"men",1972,918,173
"176.1972",87,"women",1972,1055,176
"175.1972",87,"men",1972,814,175
"178.1972",88,"women",1972,916,178
"177.1972",88,"men",1972,712,177
"180.1972",89,"women",1972,774,180
"179.1972",89,"men",1972,543,179
"182.1972",90,"women",1972,677,182
"181.1972",90,"men",1972,472,181
"184.1972",91,"women",1972,516,184
"183.1972",91,"men",1972,379,183
"186.1972",92,"women",1972,459,186
"185.1972",92,"men",1972,294,185
"188.1972",93,"women",1972,356,188
"187.1972",93,"men",1972,229,187
"190.1972",94,"women",1972,278,190
"189.1972",94,"men",1972,202,189
"192.1972",95,"women",1972,219,192
"191.1972",95,"men",1972,143,191
"194.1972",96,"women",1972,156,194
"193.1972",96,"men",1972,89,193
"196.1972",97,"women",1972,101,196
"195.1972",97,"men",1972,53,195
"198.1972",98,"women",1972,61,198
"197.1972",98,"men",1972,37,197
"200.1972",99,"women",1972,36,200
"199.1972",99,"men",1972,27,199
"202.1972",100,"women",1972,68,202
"201.1972",100,"men",1972,28,201
"2.1973",0,"women",1973,473,2
"1.1973",0,"men",1973,609,1
"4.1973",1,"women",1973,29,4
"3.1973",1,"men",1973,37,3
"6.1973",2,"women",1973,19,6
"5.1973",2,"men",1973,27,5
"8.1973",3,"women",1973,19,8
"7.1973",3,"men",1973,23,7
"10.1973",4,"women",1973,11,10
"9.1973",4,"men",1973,22,9
"12.1973",5,"women",1973,19,12
"11.1973",5,"men",1973,27,11
"14.1973",6,"women",1973,13,14
"13.1973",6,"men",1973,16,13
"16.1973",7,"women",1973,18,16
"15.1973",7,"men",1973,19,15
"18.1973",8,"women",1973,10,18
"17.1973",8,"men",1973,16,17
"20.1973",9,"women",1973,14,20
"19.1973",9,"men",1973,23,19
"22.1973",10,"women",1973,11,22
"21.1973",10,"men",1973,11,21
"24.1973",11,"women",1973,12,24
"23.1973",11,"men",1973,17,23
"26.1973",12,"women",1973,18,26
"25.1973",12,"men",1973,17,25
"28.1973",13,"women",1973,11,28
"27.1973",13,"men",1973,14,27
"30.1973",14,"women",1973,13,30
"29.1973",14,"men",1973,23,29
"32.1973",15,"women",1973,10,32
"31.1973",15,"men",1973,47,31
"34.1973",16,"women",1973,23,34
"33.1973",16,"men",1973,38,33
"36.1973",17,"women",1973,17,36
"35.1973",17,"men",1973,36,35
"38.1973",18,"women",1973,27,38
"37.1973",18,"men",1973,65,37
"40.1973",19,"women",1973,21,40
"39.1973",19,"men",1973,62,39
"42.1973",20,"women",1973,21,42
"41.1973",20,"men",1973,66,41
"44.1973",21,"women",1973,28,44
"43.1973",21,"men",1973,76,43
"46.1973",22,"women",1973,24,46
"45.1973",22,"men",1973,65,45
"48.1973",23,"women",1973,29,48
"47.1973",23,"men",1973,71,47
"50.1973",24,"women",1973,26,50
"49.1973",24,"men",1973,75,49
"52.1973",25,"women",1973,25,52
"51.1973",25,"men",1973,60,51
"54.1973",26,"women",1973,31,54
"53.1973",26,"men",1973,74,53
"56.1973",27,"women",1973,37,56
"55.1973",27,"men",1973,75,55
"58.1973",28,"women",1973,39,58
"57.1973",28,"men",1973,89,57
"60.1973",29,"women",1973,34,60
"59.1973",29,"men",1973,73,59
"62.1973",30,"women",1973,34,62
"61.1973",30,"men",1973,79,61
"64.1973",31,"women",1973,37,64
"63.1973",31,"men",1973,89,63
"66.1973",32,"women",1973,36,66
"65.1973",32,"men",1973,79,65
"68.1973",33,"women",1973,43,68
"67.1973",33,"men",1973,72,67
"70.1973",34,"women",1973,42,70
"69.1973",34,"men",1973,67,69
"72.1973",35,"women",1973,42,72
"71.1973",35,"men",1973,79,71
"74.1973",36,"women",1973,51,74
"73.1973",36,"men",1973,80,73
"76.1973",37,"women",1973,43,76
"75.1973",37,"men",1973,83,75
"78.1973",38,"women",1973,49,78
"77.1973",38,"men",1973,90,77
"80.1973",39,"women",1973,51,80
"79.1973",39,"men",1973,95,79
"82.1973",40,"women",1973,61,82
"81.1973",40,"men",1973,113,81
"84.1973",41,"women",1973,57,84
"83.1973",41,"men",1973,115,83
"86.1973",42,"women",1973,66,86
"85.1973",42,"men",1973,126,85
"88.1973",43,"women",1973,77,88
"87.1973",43,"men",1973,161,87
"90.1973",44,"women",1973,87,90
"89.1973",44,"men",1973,144,89
"92.1973",45,"women",1973,94,92
"91.1973",45,"men",1973,160,91
"94.1973",46,"women",1973,104,94
"93.1973",46,"men",1973,183,93
"96.1973",47,"women",1973,120,96
"95.1973",47,"men",1973,211,95
"98.1973",48,"women",1973,133,98
"97.1973",48,"men",1973,227,97
"100.1973",49,"women",1973,153,100
"99.1973",49,"men",1973,255,99
"102.1973",50,"women",1973,178,102
"101.1973",50,"men",1973,285,101
"104.1973",51,"women",1973,187,104
"103.1973",51,"men",1973,326,103
"106.1973",52,"women",1973,210,106
"105.1973",52,"men",1973,376,105
"108.1973",53,"women",1973,242,108
"107.1973",53,"men",1973,420,107
"110.1973",54,"women",1973,207,110
"109.1973",54,"men",1973,400,109
"112.1973",55,"women",1973,233,112
"111.1973",55,"men",1973,452,111
"114.1973",56,"women",1973,265,114
"113.1973",56,"men",1973,483,113
"116.1973",57,"women",1973,269,116
"115.1973",57,"men",1973,514,115
"118.1973",58,"women",1973,308,118
"117.1973",58,"men",1973,572,117
"120.1973",59,"women",1973,317,120
"119.1973",59,"men",1973,666,119
"122.1973",60,"women",1973,366,122
"121.1973",60,"men",1973,680,121
"124.1973",61,"women",1973,382,124
"123.1973",61,"men",1973,755,123
"126.1973",62,"women",1973,447,126
"125.1973",62,"men",1973,846,125
"128.1973",63,"women",1973,490,128
"127.1973",63,"men",1973,926,127
"130.1973",64,"women",1973,553,130
"129.1973",64,"men",1973,1041,129
"132.1973",65,"women",1973,579,132
"131.1973",65,"men",1973,1092,131
"134.1973",66,"women",1973,651,134
"133.1973",66,"men",1973,1121,133
"136.1973",67,"women",1973,726,136
"135.1973",67,"men",1973,1229,135
"138.1973",68,"women",1973,736,138
"137.1973",68,"men",1973,1205,137
"140.1973",69,"women",1973,808,140
"139.1973",69,"men",1973,1326,139
"142.1973",70,"women",1973,857,142
"141.1973",70,"men",1973,1293,141
"144.1973",71,"women",1973,998,144
"143.1973",71,"men",1973,1447,143
"146.1973",72,"women",1973,1063,146
"145.1973",72,"men",1973,1424,145
"148.1973",73,"women",1973,1033,148
"147.1973",73,"men",1973,1475,147
"150.1973",74,"women",1973,1210,150
"149.1973",74,"men",1973,1540,149
"152.1973",75,"women",1973,1282,152
"151.1973",75,"men",1973,1584,151
"154.1973",76,"women",1973,1285,154
"153.1973",76,"men",1973,1635,153
"156.1973",77,"women",1973,1364,156
"155.1973",77,"men",1973,1561,155
"158.1973",78,"women",1973,1408,158
"157.1973",78,"men",1973,1536,157
"160.1973",79,"women",1973,1475,160
"159.1973",79,"men",1973,1464,159
"162.1973",80,"women",1973,1413,162
"161.1973",80,"men",1973,1467,161
"164.1973",81,"women",1973,1463,164
"163.1973",81,"men",1973,1495,163
"166.1973",82,"women",1973,1493,166
"165.1973",82,"men",1973,1277,165
"168.1973",83,"women",1973,1411,168
"167.1973",83,"men",1973,1229,167
"170.1973",84,"women",1973,1362,170
"169.1973",84,"men",1973,1163,169
"172.1973",85,"women",1973,1431,172
"171.1973",85,"men",1973,1126,171
"174.1973",86,"women",1973,1278,174
"173.1973",86,"men",1973,1023,173
"176.1973",87,"women",1973,1177,176
"175.1973",87,"men",1973,921,175
"178.1973",88,"women",1973,1034,178
"177.1973",88,"men",1973,779,177
"180.1973",89,"women",1973,836,180
"179.1973",89,"men",1973,612,179
"182.1973",90,"women",1973,685,182
"181.1973",90,"men",1973,487,181
"184.1973",91,"women",1973,593,184
"183.1973",91,"men",1973,379,183
"186.1973",92,"women",1973,461,186
"185.1973",92,"men",1973,330,185
"188.1973",93,"women",1973,386,188
"187.1973",93,"men",1973,264,187
"190.1973",94,"women",1973,272,190
"189.1973",94,"men",1973,167,189
"192.1973",95,"women",1973,198,192
"191.1973",95,"men",1973,130,191
"194.1973",96,"women",1973,160,194
"193.1973",96,"men",1973,88,193
"196.1973",97,"women",1973,97,196
"195.1973",97,"men",1973,57,195
"198.1973",98,"women",1973,58,198
"197.1973",98,"men",1973,33,197
"200.1973",99,"women",1973,48,200
"199.1973",99,"men",1973,19,199
"202.1973",100,"women",1973,66,202
"201.1973",100,"men",1973,26,201
"2.1974",0,"women",1974,453,2
"1.1974",0,"men",1974,597,1
"4.1974",1,"women",1974,36,4
"3.1974",1,"men",1974,44,3
"6.1974",2,"women",1974,19,6
"5.1974",2,"men",1974,30,5
"8.1974",3,"women",1974,11,8
"7.1974",3,"men",1974,15,7
"10.1974",4,"women",1974,17,10
"9.1974",4,"men",1974,22,9
"12.1974",5,"women",1974,21,12
"11.1974",5,"men",1974,35,11
"14.1974",6,"women",1974,24,14
"13.1974",6,"men",1974,21,13
"16.1974",7,"women",1974,17,16
"15.1974",7,"men",1974,16,15
"18.1974",8,"women",1974,13,18
"17.1974",8,"men",1974,9,17
"20.1974",9,"women",1974,4,20
"19.1974",9,"men",1974,16,19
"22.1974",10,"women",1974,11,22
"21.1974",10,"men",1974,16,21
"24.1974",11,"women",1974,9,24
"23.1974",11,"men",1974,20,23
"26.1974",12,"women",1974,9,26
"25.1974",12,"men",1974,13,25
"28.1974",13,"women",1974,13,28
"27.1974",13,"men",1974,18,27
"30.1974",14,"women",1974,10,30
"29.1974",14,"men",1974,24,29
"32.1974",15,"women",1974,18,32
"31.1974",15,"men",1974,21,31
"34.1974",16,"women",1974,21,34
"33.1974",16,"men",1974,42,33
"36.1974",17,"women",1974,19,36
"35.1974",17,"men",1974,45,35
"38.1974",18,"women",1974,23,38
"37.1974",18,"men",1974,65,37
"40.1974",19,"women",1974,25,40
"39.1974",19,"men",1974,58,39
"42.1974",20,"women",1974,28,42
"41.1974",20,"men",1974,60,41
"44.1974",21,"women",1974,15,44
"43.1974",21,"men",1974,71,43
"46.1974",22,"women",1974,19,46
"45.1974",22,"men",1974,54,45
"48.1974",23,"women",1974,25,48
"47.1974",23,"men",1974,66,47
"50.1974",24,"women",1974,30,50
"49.1974",24,"men",1974,60,49
"52.1974",25,"women",1974,23,52
"51.1974",25,"men",1974,71,51
"54.1974",26,"women",1974,30,54
"53.1974",26,"men",1974,70,53
"56.1974",27,"women",1974,30,56
"55.1974",27,"men",1974,74,55
"58.1974",28,"women",1974,37,58
"57.1974",28,"men",1974,74,57
"60.1974",29,"women",1974,29,60
"59.1974",29,"men",1974,71,59
"62.1974",30,"women",1974,46,62
"61.1974",30,"men",1974,91,61
"64.1974",31,"women",1974,34,64
"63.1974",31,"men",1974,79,63
"66.1974",32,"women",1974,30,66
"65.1974",32,"men",1974,81,65
"68.1974",33,"women",1974,29,68
"67.1974",33,"men",1974,82,67
"70.1974",34,"women",1974,42,70
"69.1974",34,"men",1974,103,69
"72.1974",35,"women",1974,29,72
"71.1974",35,"men",1974,88,71
"74.1974",36,"women",1974,49,74
"73.1974",36,"men",1974,65,73
"76.1974",37,"women",1974,53,76
"75.1974",37,"men",1974,75,75
"78.1974",38,"women",1974,52,78
"77.1974",38,"men",1974,93,77
"80.1974",39,"women",1974,48,80
"79.1974",39,"men",1974,95,79
"82.1974",40,"women",1974,43,82
"81.1974",40,"men",1974,115,81
"84.1974",41,"women",1974,54,84
"83.1974",41,"men",1974,120,83
"86.1974",42,"women",1974,82,86
"85.1974",42,"men",1974,133,85
"88.1974",43,"women",1974,73,88
"87.1974",43,"men",1974,129,87
"90.1974",44,"women",1974,99,90
"89.1974",44,"men",1974,156,89
"92.1974",45,"women",1974,85,92
"91.1974",45,"men",1974,148,91
"94.1974",46,"women",1974,94,94
"93.1974",46,"men",1974,201,93
"96.1974",47,"women",1974,135,96
"95.1974",47,"men",1974,209,95
"98.1974",48,"women",1974,138,98
"97.1974",48,"men",1974,225,97
"100.1974",49,"women",1974,136,100
"99.1974",49,"men",1974,277,99
"102.1974",50,"women",1974,152,102
"101.1974",50,"men",1974,293,101
"104.1974",51,"women",1974,156,104
"103.1974",51,"men",1974,355,103
"106.1974",52,"women",1974,215,106
"105.1974",52,"men",1974,364,105
"108.1974",53,"women",1974,239,108
"107.1974",53,"men",1974,416,107
"110.1974",54,"women",1974,264,110
"109.1974",54,"men",1974,479,109
"112.1974",55,"women",1974,242,112
"111.1974",55,"men",1974,425,111
"114.1974",56,"women",1974,256,114
"113.1974",56,"men",1974,454,113
"116.1974",57,"women",1974,321,116
"115.1974",57,"men",1974,506,115
"118.1974",58,"women",1974,303,118
"117.1974",58,"men",1974,585,117
"120.1974",59,"women",1974,307,120
"119.1974",59,"men",1974,657,119
"122.1974",60,"women",1974,392,122
"121.1974",60,"men",1974,720,121
"124.1974",61,"women",1974,398,124
"123.1974",61,"men",1974,758,123
"126.1974",62,"women",1974,396,126
"125.1974",62,"men",1974,847,125
"128.1974",63,"women",1974,455,128
"127.1974",63,"men",1974,902,127
"130.1974",64,"women",1974,575,130
"129.1974",64,"men",1974,1013,129
"132.1974",65,"women",1974,593,132
"131.1974",65,"men",1974,1100,131
"134.1974",66,"women",1974,673,134
"133.1974",66,"men",1974,1114,133
"136.1974",67,"women",1974,667,136
"135.1974",67,"men",1974,1199,135
"138.1974",68,"women",1974,767,138
"137.1974",68,"men",1974,1226,137
"140.1974",69,"women",1974,812,140
"139.1974",69,"men",1974,1304,139
"142.1974",70,"women",1974,881,142
"141.1974",70,"men",1974,1327,141
"144.1974",71,"women",1974,934,144
"143.1974",71,"men",1974,1475,143
"146.1974",72,"women",1974,1059,146
"145.1974",72,"men",1974,1464,145
"148.1974",73,"women",1974,1140,148
"147.1974",73,"men",1974,1524,147
"150.1974",74,"women",1974,1213,150
"149.1974",74,"men",1974,1521,149
"152.1974",75,"women",1974,1223,152
"151.1974",75,"men",1974,1555,151
"154.1974",76,"women",1974,1366,154
"153.1974",76,"men",1974,1602,153
"156.1974",77,"women",1974,1380,156
"155.1974",77,"men",1974,1647,155
"158.1974",78,"women",1974,1412,158
"157.1974",78,"men",1974,1622,157
"160.1974",79,"women",1974,1474,160
"159.1974",79,"men",1974,1498,159
"162.1974",80,"women",1974,1487,162
"161.1974",80,"men",1974,1468,161
"164.1974",81,"women",1974,1507,164
"163.1974",81,"men",1974,1399,163
"166.1974",82,"women",1974,1523,166
"165.1974",82,"men",1974,1364,165
"168.1974",83,"women",1974,1433,168
"167.1974",83,"men",1974,1301,167
"170.1974",84,"women",1974,1326,170
"169.1974",84,"men",1974,1197,169
"172.1974",85,"women",1974,1340,172
"171.1974",85,"men",1974,1033,171
"174.1974",86,"women",1974,1297,174
"173.1974",86,"men",1974,1033,173
"176.1974",87,"women",1974,1083,176
"175.1974",87,"men",1974,928,175
"178.1974",88,"women",1974,1044,178
"177.1974",88,"men",1974,754,177
"180.1974",89,"women",1974,869,180
"179.1974",89,"men",1974,665,179
"182.1974",90,"women",1974,781,182
"181.1974",90,"men",1974,529,181
"184.1974",91,"women",1974,605,184
"183.1974",91,"men",1974,378,183
"186.1974",92,"women",1974,465,186
"185.1974",92,"men",1974,332,185
"188.1974",93,"women",1974,413,188
"187.1974",93,"men",1974,250,187
"190.1974",94,"women",1974,300,190
"189.1974",94,"men",1974,180,189
"192.1974",95,"women",1974,214,192
"191.1974",95,"men",1974,155,191
"194.1974",96,"women",1974,130,194
"193.1974",96,"men",1974,84,193
"196.1974",97,"women",1974,127,196
"195.1974",97,"men",1974,64,195
"198.1974",98,"women",1974,77,198
"197.1974",98,"men",1974,51,197
"200.1974",99,"women",1974,40,200
"199.1974",99,"men",1974,24,199
"202.1974",100,"women",1974,68,202
"201.1974",100,"men",1974,28,201
"2.1975",0,"women",1975,372,2
"1.1975",0,"men",1975,522,1
"4.1975",1,"women",1975,40,4
"3.1975",1,"men",1975,37,3
"6.1975",2,"women",1975,16,6
"5.1975",2,"men",1975,28,5
"8.1975",3,"women",1975,14,8
"7.1975",3,"men",1975,21,7
"10.1975",4,"women",1975,14,10
"9.1975",4,"men",1975,25,9
"12.1975",5,"women",1975,13,12
"11.1975",5,"men",1975,28,11
"14.1975",6,"women",1975,21,14
"13.1975",6,"men",1975,16,13
"16.1975",7,"women",1975,12,16
"15.1975",7,"men",1975,20,15
"18.1975",8,"women",1975,11,18
"17.1975",8,"men",1975,24,17
"20.1975",9,"women",1975,14,20
"19.1975",9,"men",1975,25,19
"22.1975",10,"women",1975,18,22
"21.1975",10,"men",1975,12,21
"24.1975",11,"women",1975,7,24
"23.1975",11,"men",1975,10,23
"26.1975",12,"women",1975,13,26
"25.1975",12,"men",1975,20,25
"28.1975",13,"women",1975,14,28
"27.1975",13,"men",1975,13,27
"30.1975",14,"women",1975,19,30
"29.1975",14,"men",1975,27,29
"32.1975",15,"women",1975,19,32
"31.1975",15,"men",1975,28,31
"34.1975",16,"women",1975,27,34
"33.1975",16,"men",1975,40,33
"36.1975",17,"women",1975,19,36
"35.1975",17,"men",1975,54,35
"38.1975",18,"women",1975,28,38
"37.1975",18,"men",1975,62,37
"40.1975",19,"women",1975,21,40
"39.1975",19,"men",1975,59,39
"42.1975",20,"women",1975,16,42
"41.1975",20,"men",1975,75,41
"44.1975",21,"women",1975,12,44
"43.1975",21,"men",1975,71,43
"46.1975",22,"women",1975,23,46
"45.1975",22,"men",1975,80,45
"48.1975",23,"women",1975,28,48
"47.1975",23,"men",1975,69,47
"50.1975",24,"women",1975,19,50
"49.1975",24,"men",1975,74,49
"52.1975",25,"women",1975,37,52
"51.1975",25,"men",1975,63,51
"54.1975",26,"women",1975,32,54
"53.1975",26,"men",1975,89,53
"56.1975",27,"women",1975,30,56
"55.1975",27,"men",1975,78,55
"58.1975",28,"women",1975,33,58
"57.1975",28,"men",1975,73,57
"60.1975",29,"women",1975,36,60
"59.1975",29,"men",1975,81,59
"62.1975",30,"women",1975,40,62
"61.1975",30,"men",1975,90,61
"64.1975",31,"women",1975,53,64
"63.1975",31,"men",1975,80,63
"66.1975",32,"women",1975,36,66
"65.1975",32,"men",1975,90,65
"68.1975",33,"women",1975,45,68
"67.1975",33,"men",1975,84,67
"70.1975",34,"women",1975,37,70
"69.1975",34,"men",1975,72,69
"72.1975",35,"women",1975,38,72
"71.1975",35,"men",1975,64,71
"74.1975",36,"women",1975,33,74
"73.1975",36,"men",1975,105,73
"76.1975",37,"women",1975,48,76
"75.1975",37,"men",1975,91,75
"78.1975",38,"women",1975,53,78
"77.1975",38,"men",1975,109,77
"80.1975",39,"women",1975,56,80
"79.1975",39,"men",1975,108,79
"82.1975",40,"women",1975,56,82
"81.1975",40,"men",1975,116,81
"84.1975",41,"women",1975,61,84
"83.1975",41,"men",1975,126,83
"86.1975",42,"women",1975,65,86
"85.1975",42,"men",1975,121,85
"88.1975",43,"women",1975,90,88
"87.1975",43,"men",1975,143,87
"90.1975",44,"women",1975,94,90
"89.1975",44,"men",1975,148,89
"92.1975",45,"women",1975,88,92
"91.1975",45,"men",1975,187,91
"94.1975",46,"women",1975,98,94
"93.1975",46,"men",1975,176,93
"96.1975",47,"women",1975,121,96
"95.1975",47,"men",1975,213,95
"98.1975",48,"women",1975,142,98
"97.1975",48,"men",1975,210,97
"100.1975",49,"women",1975,165,100
"99.1975",49,"men",1975,273,99
"102.1975",50,"women",1975,158,102
"101.1975",50,"men",1975,273,101
"104.1975",51,"women",1975,179,104
"103.1975",51,"men",1975,305,103
"106.1975",52,"women",1975,214,106
"105.1975",52,"men",1975,330,105
"108.1975",53,"women",1975,213,108
"107.1975",53,"men",1975,414,107
"110.1975",54,"women",1975,261,110
"109.1975",54,"men",1975,476,109
"112.1975",55,"women",1975,246,112
"111.1975",55,"men",1975,492,111
"114.1975",56,"women",1975,286,114
"113.1975",56,"men",1975,453,113
"116.1975",57,"women",1975,263,116
"115.1975",57,"men",1975,529,115
"118.1975",58,"women",1975,308,118
"117.1975",58,"men",1975,571,117
"120.1975",59,"women",1975,314,120
"119.1975",59,"men",1975,601,119
"122.1975",60,"women",1975,366,122
"121.1975",60,"men",1975,749,121
"124.1975",61,"women",1975,406,124
"123.1975",61,"men",1975,797,123
"126.1975",62,"women",1975,433,126
"125.1975",62,"men",1975,832,125
"128.1975",63,"women",1975,483,128
"127.1975",63,"men",1975,890,127
"130.1975",64,"women",1975,521,130
"129.1975",64,"men",1975,963,129
"132.1975",65,"women",1975,600,132
"131.1975",65,"men",1975,1080,131
"134.1975",66,"women",1975,646,134
"133.1975",66,"men",1975,1166,133
"136.1975",67,"women",1975,685,136
"135.1975",67,"men",1975,1254,135
"138.1975",68,"women",1975,738,138
"137.1975",68,"men",1975,1330,137
"140.1975",69,"women",1975,860,140
"139.1975",69,"men",1975,1346,139
"142.1975",70,"women",1975,896,142
"141.1975",70,"men",1975,1350,141
"144.1975",71,"women",1975,936,144
"143.1975",71,"men",1975,1409,143
"146.1975",72,"women",1975,1070,146
"145.1975",72,"men",1975,1466,145
"148.1975",73,"women",1975,1089,148
"147.1975",73,"men",1975,1612,147
"150.1975",74,"women",1975,1163,150
"149.1975",74,"men",1975,1584,149
"152.1975",75,"women",1975,1306,152
"151.1975",75,"men",1975,1610,151
"154.1975",76,"women",1975,1410,154
"153.1975",76,"men",1975,1623,153
"156.1975",77,"women",1975,1450,156
"155.1975",77,"men",1975,1636,155
"158.1975",78,"women",1975,1498,158
"157.1975",78,"men",1975,1564,157
"160.1975",79,"women",1975,1496,160
"159.1975",79,"men",1975,1642,159
"162.1975",80,"women",1975,1548,162
"161.1975",80,"men",1975,1532,161
"164.1975",81,"women",1975,1526,164
"163.1975",81,"men",1975,1403,163
"166.1975",82,"women",1975,1557,166
"165.1975",82,"men",1975,1480,165
"168.1975",83,"women",1975,1561,168
"167.1975",83,"men",1975,1267,167
"170.1975",84,"women",1975,1477,170
"169.1975",84,"men",1975,1217,169
"172.1975",85,"women",1975,1367,172
